32873	2.9357
36138	2.98022
36347	3.67705
49604	2.96929
36345	3.35634
33493	10.9696
33955	2.65028
39813	7.90154
30292	2.75104
38372	2.728
43907	7.97271
35170	6.98897
29117	3.00161
32198	2.62938
35156	5.24409
35154	9.15802
38131	10.341
35153	4.43193
31067	3.0402
36174	3.38115
35155	3.08217
44249	7.42951
31276	2.60148
31275	4.15756
35531	2.94609
29331	2.92831
29330	3.50593
31068	2.54919
33669	3.02902
30798	3.27449
30797	5.73584
36349	6.57724
42956	2.5965
32022	2.918
38132	2.5601
38871	4.49674
31176	7.52331
34156	4.2145
53762	2.83794
43253	4.31883
43480	3.48021
31037	2.94425
30051	2.9499
30102	4.50835
35075	8.54218
37751	10.0894
31434	2.3954
33175	3.0345
35357	2.8645
30275	2.66413
35338	2.61387
38338	2.95028
40072	2.78458
44188	3.38185
36114	4.07675
36112	2.98628
38134	3.08564
44331	2.69235
33361	3.92641
29626	4.41217
31950	2.99469
38135	2.46282
43943	2.62903
29154	2.73488
30252	2.85452
30251	2.9388
43430	3.55678
34154	8.64426
36180	8.80227
52211	2.686
32318	3.19529
31040	2.20545
34750	9.43518
34451	2.47105
33279	6.49552
33433	2.76352
37081	2.53493
43248	2.68016
49521	8.36638
31291	7.03827
29520	10.8422
31038	3.06474
30293	2.6357
52750	3.10124
39383	5.94603
42757	5.48294
30699	8.41215
33281	6.01889
49249	6.06683
44225	5.23695
51320	4.85744
38139	7.63754
36129	3.96203
32086	3.01754
31547	2.75012
37251	9.46872
37519	8.32304
37861	8.8927
30740	2.9921
50242	3.44264
40503	7.86632
34952	8.95464
30037	5.14469
46115	9.33237
38354	7.48856
29007	8.50462
48934	7.80584
34805	7.30713
30483	2.69683
38140	10.8125
34528	10.5072
32319	3.07143
31733	5.13982
30328	8.38573
40922	4.9604
34599	2.59844
52260	5.82299
49812	8.2715
33009	7.84626
35207	8.44149
30464	6.66319
38397	3.59926
32601	7.39212
30731	8.07735
38142	11.4008
37562	7.48226
43172	8.83086
48785	8.85771
53293	7.43002
38284	9.04243
49087	8.95316
38138	6.32542
36645	9.05804
51028	6.1751
35610	8.09786
42334	4.18138
38714	7.87114
41250	8.33839
38141	10.3858
49088	9.65199
44283	5.27198
43029	9.70837
44247	5.48849
50072	7.88244
37578	8.63751
40110	7.15732
34761	8.05845
33315	6.69345
30933	11.0382
33000	4.88771
32146	6.91432
31244	9.61963
37985	8.14374
32842	8.96002
33179	2.85936
41105	3.19971
35209	8.76548
35164	2.9604
32841	5.64798
35363	6.21965
35362	5.33793
30294	3.557
17512	2.71854
35361	3.40221
35360	3.90036
33079	4.77445
37436	3.28272
33178	2.71707
49952	4.76152
30030	2.49666
38143	4.57959
35839	5.47677
33055	2.93213
44136	2.99848
33010	10.1494
33011	9.00964
30579	3.90208
58544	8.09488
44089	6.90782
37897	6.51439
31073	2.6589
38887	3.29832
34763	3.96445
35771	3.63536
33172	2.72906
33177	3.47346
33174	2.88916
33173	2.60234
51424	6.16538
39110	4.35573
34760	7.70528
37924	2.96921
37564	11.1534
29757	2.69788
48960	3.29612
31076	2.88253
34297	5.83412
37518	5.9434
33400	6.72516
37997	7.50079
36088	3.35452
39736	6.20657
37570	8.4141
51425	6.41244
51211	7.88317
36680	6.59791
37579	4.44858
37525	2.5975
39441	4.63472
38943	4.70673
42831	7.92533
31077	7.59815
42832	3.20001
38144	2.31283
50209	4.42747
43954	3.20001
50042	2.96694
37661	7.24223
58545	3.57281
40313	4.21937
43556	6.76872
37955	2.83552
31079	6.00368
49157	6.59656
38145	7.44102
29912	7.24269
37843	2.93648
35120	2.64464
51889	2.68884
32686	3.29759
49267	5.63068
43332	8.77154
31080	4.02789
37176	7.42635
33013	2.37057
31841	2.53123
50170	5.61182
30277	2.31434
30276	2.78199
31081	7.77728
36182	6.19374
30813	4.05359
30812	3.14729
30811	5.04822
30287	2.84487
30284	2.83699
38146	5.64067
43266	5.78766
34699	3.98225
30371	2.77684
38147	6.71112
30573	4.14298
40944	7.45857
50752	7.12785
32930	6.1706
34525	2.20456
34523	2.45675
29712	7.45428
32538	7.54534
31119	3.75153
29312	6.60743
30019	3.02485
30737	4.93912
30736	3.67985
29159	4.27581
30734	6.53021
29735	2.68395
31633	3.04451
31885	6.48583
38148	3.01993
33018	5.14291
43239	9.28932
17550	6.10117
36410	8.84132
30877	2.5981
30876	3.97876
33088	4.62329
38149	3.11357
35421	2.99758
51387	8.96027
38459	8.57053
29160	2.63364
29134	8.67418
32825	2.50926
34321	5.2556
31566	2.76448
38483	4.65666
29361	7.1509
32537	4.23273
32536	2.53106
30744	2.57666
29161	2.86463
31247	2.74044
42808	6.58195
53979	6.25677
30469	3.05637
37543	3.10237
34692	3.42044
38151	8.18288
43968	6.18328
30758	9.56895
33818	3.71275
33816	5.00243
33817	8.59733
33815	5.72661
35505	2.53353
32021	9.99538
29718	7.38259
40256	3.07578
31082	8.20976
52110	2.59009
44011	10.4374
32866	3.0886
30285	2.70828
30666	5.0276
30664	8.32953
36676	2.59055
49597	7.54892
31083	2.77157
36183	5.30047
35949	2.38179
35372	5.95904
33307	6.71696
33304	3.1791
32854	2.495
34834	5.47411
34327	3.35378
38567	8.26962
35906	2.93706
31086	3.27419
50049	3.84512
36178	6.34022
30192	2.80494
38152	7.26732
38612	2.6394
35657	4.95311
30433	9.16771
29162	7.04751
34410	4.97073
33063	3.03536
32053	2.52176
34584	7.81799
29504	2.45811
28974	6.51502
30357	7.473
30356	3.7332
31494	6.85014
29920	3.08301
31088	4.53937
31647	5.27885
35023	10.0878
33474	2.45469
32105	8.35822
32104	6.15357
51408	4.92738
31089	6.5771
43254	3.3535
39866	5.82772
34408	7.36905
38155	7.37047
34147	10.2529
38156	9.10533
36642	6.48348
30823	4.27449
37065	4.13868
37066	3.57951
31090	5.3932
38749	2.96238
34379	5.72233
36240	7.35919
50498	2.88399
34559	3.45745
51369	3.11991
50278	2.6452
33837	2.71571
40250	8.37445
39549	5.81847
33836	3.20859
33835	2.61232
31091	2.89813
32310	2.91066
34025	3.93126
33282	6.34376
35405	2.67381
41086	3.06367
39184	3.10172
38159	4.96307
31475	7.46876
50426	2.42583
58826	3.21236
36214	11.8487
39984	4.70609
39151	9.22515
38214	2.82275
37651	2.72958
31649	7.61175
48888	8.34284
33792	4.04345
39428	6.42597
38576	2.89134
42981	3.0856
37889	2.48516
35637	2.49866
33049	7.44326
30451	5.44699
49424	6.09459
29919	4.85997
33042	2.91208
33047	2.48073
50768	2.64481
35124	2.26418
53976	6.81382
40081	2.82413
33387	9.24884
31439	2.81837
49495	4.03026
43454	5.41696
34393	6.71178
44145	6.46539
30648	4.0231
49965	5.49823
43194	2.45816
29163	2.46102
49373	6.18539
50468	2.55412
39802	3.47157
49967	7.61924
39422	6.83426
50785	6.80191
31093	2.72266
30297	4.33229
43872	4.01771
34348	4.2421
52100	4.13716
35330	2.89414
42496	4.06228
43700	4.75319
49377	7.86259
37048	4.97888
33242	5.72803
39485	8.83298
44330	2.88374
37868	11.4224
31240	8.21101
51504	6.03384
40953	3.49857
53905	3.29223
36639	3.07988
40508	5.56712
36613	2.86624
50229	9.28374
29164	5.41521
49897	9.71202
33386	2.57654
38161	8.78453
40021	3.02792
49078	3.78778
53718	3.22725
50791	5.50573
38922	7.79315
38942	6.26668
42795	2.62307
49147	2.54259
37786	3.13441
38496	5.80091
29165	2.30815
31387	3.52987
43189	10.6171
50827	6.49409
37053	3.403
38162	6.3613
30914	9.34334
50273	5.35544
32060	10.6012
40246	4.48927
43109	5.25728
29166	2.53927
48799	9.31892
38163	7.34729
44065	6.16788
53253	2.61355
34933	9.376
41100	6.50807
49467	6.98245
52213	4.71818
51138	4.107
49100	5.01829
36444	10.3026
40964	3.0428
31094	2.75197
52404	5.18765
39145	2.93468
31095	3.62259
39655	4.82497
39956	3.28851
50960	4.61147
40956	2.89051
31096	2.74693
50738	2.83577
39401	3.20085
54099	3.54943
31097	2.64899
50334	2.7247
39717	5.24543
36514	2.22845
37685	3.7993
31098	3.85228
30298	4.98139
37866	2.64011
37670	5.84297
37890	9.15826
37842	2.99521
31100	2.65021
39688	5.40512
38455	2.94554
37517	2.67975
37672	4.87546
31101	3.55272
41093	5.91683
37609	2.87424
31102	2.53107
37891	4.942
31103	2.95408
31104	2.87169
37888	2.5938
36595	11.0222
37821	2.63884
31105	2.96516
38252	3.31766
37561	5.1298
42481	5.56113
31106	2.97963
37937	3.23739
58687	2.22525
40904	3.11487
40905	2.78256
40091	2.88486
39928	2.95078
39206	2.72601
39203	4.85802
39612	5.08189
49509	2.40372
50502	3.15007
39204	2.61355
43933	5.61522
39157	3.26239
38872	5.1714
38702	7.84781
50890	3.86715
49173	2.44367
39552	2.72834
43653	5.935
31112	5.68445
49951	3.35485
54206	3.77792
40855	6.44294
40293	4.42879
43951	2.74312
50746	5.94197
36673	6.13282
39424	3.81795
37452	6.53873
39858	5.60058
50424	2.40165
39988	3.05206
37887	9.47588
37881	4.0568
37878	6.44311
37877	3.16404
37885	7.82027
37876	8.57786
37884	4.55279
37886	6.40245
36885	3.49411
36886	2.74624
36887	4.2347
36900	2.67009
36899	2.73324
38009	7.27537
49163	9.68754
49788	8.30142
43831	6.91154
42736	8.75023
43282	6.41338
53982	4.50687
49362	6.71475
42895	3.04285
31114	2.68012
30299	4.24654
61926	3.75807
36965	2.49582
51200	8.21524
49982	6.56388
40565	5.82627
36963	2.90347
42512	4.12563
40685	3.70199
50565	7.6076
37076	7.67968
43116	7.22395
40958	3.04065
39359	2.64049
39685	5.42455
43725	2.96007
51252	7.62246
29168	9.94236
40093	3.28987
43741	2.7739
43743	2.64079
39627	2.6894
39394	2.49211
31117	5.00573
40095	9.74758
36074	8.53835
29167	3.28434
49616	5.41913
43738	6.55473
40421	2.88348
43692	3.03799
40221	2.66651
49043	8.33018
38449	3.14602
39513	3.32451
42963	2.54755
40217	2.95389
43657	3.51272
43457	4.62796
39039	2.99552
50175	5.01169
40474	2.44919
42344	3.00311
37905	7.52659
39628	3.98672
44227	2.65922
31123	2.46617
38993	10.2351
36809	7.02873
42918	3.17863
43358	3.0626
28964	3.9742
43126	5.8353
50887	6.95824
50912	8.77962
51140	3.35268
38556	2.77664
37775	8.19466
37571	2.64031
31124	2.67438
39758	5.01012
40857	3.83914
42465	2.67916
39698	4.34632
52653	5.60576
43187	3.28846
37831	5.44805
39149	2.90451
44070	2.43198
31836	4.3151
50391	6.24719
39881	7.53866
43683	7.5089
58712	4.09954
49074	5.99738
39862	8.14264
42729	2.46312
50834	2.48571
49786	2.76371
39649	2.36555
58667	3.2813
40941	3.98468
36964	2.42226
42494	2.42553
37189	2.91682
58623	3.14127
44081	2.81444
37933	2.72592
38023	2.85193
38024	2.91847
44142	7.28907
38136	2.31214
53761	3.65116
38037	5.4518
50405	7.88258
31125	10.7376
36718	2.86076
38292	2.80354
40538	2.79174
37987	8.32417
37988	8.01463
38195	5.2215
37790	3.11422
50085	3.58002
49446	9.35135
50806	3.39856
40041	7.14882
40861	2.80564
42532	2.86603
37982	2.61029
44277	2.90065
38017	3.53274
38107	4.92144
38108	4.26488
38105	2.72744
38106	7.22244
58817	4.44919
30300	2.75724
48985	7.98235
38204	2.9057
49060	3.88639
38790	2.53045
38045	2.36027
38981	2.68844
38771	2.98089
48806	2.66377
37068	2.84658
42823	3.08823
37939	5.08985
37940	5.31352
51049	2.93883
51050	2.41615
51051	2.98744
38217	8.50385
38160	3.87066
40027	2.71409
38278	2.51081
37791	2.94409
40518	3.08075
37529	2.57448
30458	8.21603
30453	7.54009
37944	2.79774
37952	2.68491
38216	2.75178
39690	2.70026
51245	2.79648
51442	3.58585
30459	9.24725
37834	2.44733
29170	2.36764
31127	2.87139
30301	2.77484
31130	2.95136
31131	3.71324
31132	8.37379
31133	2.74622
39197	4.4667
38557	2.33949
40100	7.26138
29540	2.6103
36446	3.03227
39084	3.23818
43255	2.6394
40751	7.01642
43054	10.9076
39820	4.56149
44208	7.32104
31134	5.27224
31135	6.86247
40680	2.87304
40757	5.55844
31136	5.86395
40361	2.90222
43204	2.7349
40678	3.87883
36907	2.48654
43520	7.10008
31138	2.91443
61911	6.03957
42969	3.12157
37747	3.46251
40702	5.18227
30302	6.01753
31181	7.10954
31159	10.0321
58819	2.80822
40208	2.91631
43679	2.70407
31160	3.81805
50076	2.66937
43024	7.65913
43229	2.636
37749	6.36476
43530	2.93338
31164	7.65412
31165	7.87509
49820	6.01862
31166	4.37527
30303	2.94172
37120	2.85091
37121	2.83267
50521	3.81003
44146	7.50293
39300	6.20662
40231	2.65139
31167	5.84185
44124	7.47909
39653	7.26839
31168	5.79633
39101	2.57012
50192	9.06935
31171	10.3621
38879	2.6394
31174	2.93172
49836	2.75283
31175	4.49316
30304	8.05488
49831	8.45328
31177	10.738
52696	2.45979
42462	4.49101
49175	2.49175
40220	7.41748
39894	5.75587
49610	3.84236
39695	2.49914
31178	6.95821
38311	2.91871
50378	2.54294
50771	2.61334
31179	11.5938
33652	6.59878
51770	5.42135
49832	2.50425
39122	3.89287
40476	5.50669
40463	2.912
40870	2.32607
31183	2.36429
40460	2.97518
48990	7.16796
39994	2.959
43450	3.33375
38310	2.91679
39484	2.52448
39477	2.33961
39347	5.36349
40209	8.19443
51285	2.78306
39479	7.07431
43350	2.73888
39205	2.49634
37977	9.12659
39365	2.53659
50440	7.59523
39248	6.15884
51094	8.53326
43821	2.47068
51909	3.166
54017	6.46369
50825	2.70158
39474	6.74357
39371	2.56268
35345	2.68785
39483	5.2919
43590	3.03455
29113	2.65689
50808	6.09399
40179	3.76031
51065	6.49773
44044	4.7261
30938	2.58849
42474	3.90421
30939	2.62617
29114	2.89381
43461	2.68838
29115	2.39278
38167	7.11035
61693	3.82389
30940	2.84722
49498	6.57686
44308	3.09737
29116	2.94977
43091	6.42426
49847	6.22291
50146	5.72906
29088	2.67207
39147	4.94106
30305	9.07648
49852	6.02671
39251	3.26982
29172	2.79009
50662	4.83451
29543	3.27945
58611	5.41145
43143	3.51044
54239	4.59947
40193	3.63051
49416	3.29152
50362	3.48787
48780	3.07895
49645	6.93494
58574	7.47996
50227	4.67207
58547	2.51349
49213	5.98535
30195	3.1619
50594	2.4496
38859	6.76375
54156	3.78482
43043	7.77348
37863	3.14202
50007	3.1784
50727	3.04617
42950	2.40729
50128	7.48925
39461	3.40991
50750	2.88822
50541	3.09959
49924	8.30376
50082	2.70352
49176	2.59088
42824	2.72378
40484	2.47871
37820	2.53613
37671	2.72295
49398	3.42114
43936	3.30241
50129	5.02777
49858	8.10067
36231	2.90451
50456	2.7018
54169	2.92757
49860	2.60211
36765	8.36425
49490	5.4849
30306	2.7128
40738	3.78827
39793	3.20608
39130	2.87005
50783	2.32105
50767	3.04376
54262	3.70948
38528	4.23215
40245	2.9575
42456	2.80707
44321	8.45859
44316	5.89922
61675	3.62
50065	3.40144
61889	4.38205
31187	2.7926
51409	3.7242
43526	3.31493
39594	2.56433
58714	2.70814
31184	3.53314
30307	2.32412
40210	10.3552
40925	2.62505
52392	2.386
39779	2.78187
40413	3.23107
39778	4.42085
49873	3.54944
50682	3.6828
38840	3.00557
42958	2.96839
31186	2.74107
40146	2.47962
40148	2.32154
51163	2.4904
49680	5.45215
40663	3.70095
54232	2.62121
49228	3.43185
50245	3.61186
49235	2.85322
36375	6.63971
49602	3.28295
31188	2.64236
50684	3.42258
50465	2.8981
39581	9.93772
40887	2.36454
33901	2.95406
42830	2.42553
49685	2.728
51899	5.78955
42324	2.58324
31190	6.05345
49968	2.78435
53747	2.43967
38959	3.05689
31191	3.12501
49404	2.80992
31192	5.45742
51483	2.92383
49053	3.07446
48816	3.17674
31193	5.54482
43286	6.7605
38553	8.09073
31194	5.23575
49473	2.73998
54029	3.40619
31195	2.74808
58779	3.9618
48856	3.48256
31196	2.65608
30308	2.61355
42986	2.68993
39607	7.18398
38700	2.67102
31198	2.83604
39357	2.33278
49320	8.26093
50322	7.96685
49427	5.87313
42762	2.77241
31199	2.68129
39071	2.30942
49081	2.80607
42944	4.34386
40258	2.99033
32196	2.60303
50581	2.728
40696	7.64512
50143	2.5332
31580	4.8805
49054	2.40915
49432	4.05457
54267	5.38071
50737	2.66538
40657	2.8139
29176	5.95874
49767	5.26432
35683	2.96109
43812	2.82487
29177	9.23852
44244	7.43519
50415	4.18725
30309	2.44362
49474	2.89418
31217	2.61977
48923	3.02121
36898	2.7166
31218	8.36697
50736	3.37707
49164	3.67285
49461	3.45338
39689	2.65696
38800	8.84674
40683	3.28398
31219	7.24052
37989	8.81117
49122	7.02349
49451	3.85271
49030	5.58467
37752	2.40049
37788	2.51982
37754	3.5483
37766	3.42038
37759	3.48336
31220	5.81629
49276	2.65723
29178	2.66826
37778	2.47587
